StopNum,Type,Day,Longitude,Latitude,NumOfPackages,cluster_id
1905,Pickup,Mon,29.4432357,40.7954936,7.0,11
1906,Delivery,Mon,29.1269567,40.868215,3.0,31
1907,Delivery,Mon,29.1268465,40.8682995,1.0,31
1908,Delivery,Mon,29.1268946,40.868267,1.0,31
1909,Delivery,Mon,29.3148996,40.8171565,1.0,6
1910,Pickup,Mon,29.2149494,41.0092551,10.0,17
1911,Delivery,Mon,29.4562868,40.8358937,1.0,39
1912,Delivery,Mon,29.1782987,41.0147282,2.0,14
1913,Delivery,Mon,29.1782578,41.0147091,1.0,14
1914,Delivery,Mon,29.1785412,41.0147106,1.0,14
1915,Delivery,Mon,29.0861726,40.9891177,5.0,36
1916,Delivery,Mon,29.0861335,40.9891237,1.0,36
1917,Pickup,Mon,29.086132,40.989159,31.0,36
1918,Pickup,Mon,29.394525,40.8427946,2.0,1
1919,Delivery,Mon,29.1241817,41.0093148,1.0,33
1920,Delivery,Mon,29.2006704,41.0084627,1.0,16
1921,Pickup,Mon,29.1284544,40.9234927,40.0,9
1922,Delivery,Mon,29.1131421,40.990754,2.0,5
1923,Delivery,Mon,29.3472264,40.9205536,132.0,3
1924,Delivery,Mon,29.0988069,40.980615,6.0,24
1925,Delivery,Mon,29.0988069,40.980615,4.0,24
1926,Delivery,Mon,29.0988069,40.980615,1.0,24
1927,Delivery,Mon,29.0988069,40.980615,6.0,24
1928,Delivery,Mon,29.0988069,40.980615,2.0,24
1929,Delivery,Mon,29.1250984,40.9946715,1.0,4
1930,Delivery,Mon,29.2304682,40.8790133,5.0,19
1931,Delivery,Mon,29.2839873,40.8585095,1.0,15
1932,Delivery,Mon,29.440826,40.8399734,12.0,39
1933,Delivery,Mon,29.4200091,40.7886042,1.0,34
1934,Delivery,Mon,29.145386,40.9766783,1.0,32
1935,Delivery,Mon,29.289648,40.8572284,1.0,15
1936,Pickup,Mon,29.1019976,40.9811689,1.0,24
1937,Delivery,Mon,29.2365675,40.891664,1.0,19
1938,Delivery,Mon,29.3253527,40.9374212,5.0,30
1939,Delivery,Mon,29.325293,40.9373046,1.0,30
1940,Delivery,Mon,29.3352857,40.8636093,1.0,35
1941,Delivery,Mon,29.3252287,40.9373246,3.0,30
1942,Delivery,Mon,29.3646473,40.8837119,1.0,25
1943,Pickup,Mon,29.3949818,40.8858252,1.0,18
1944,Pickup,Mon,29.1008658,40.9990988,5.0,36
1945,Pickup,Mon,29.1651024,40.9201482,15.0,10
1946,Pickup,Mon,29.1377149,41.0120554,1.0,33
1947,Delivery,Mon,29.1375164,40.937588,1.0,20
1948,Pickup,Mon,29.4456727,40.8665503,1034.0,39
1949,Delivery,Mon,29.1328919,41.0197832,1.0,8
1950,Delivery,Mon,29.1376874,41.0195409,1.0,33
1951,Delivery,Mon,29.1508061,41.0041336,2.0,22
1952,Delivery,Mon,29.1353347,40.9224332,3.0,20
1953,Delivery,Mon,29.135366,40.9224751,1.0,20
1954,Delivery,Mon,29.4457031,40.8667008,1.0,39
1955,Delivery,Mon,29.3071703,40.8742972,1.0,35
1956,Delivery,Mon,29.4454227,40.8666949,1.0,39
1957,Delivery,Mon,29.1387086,40.9307952,1.0,20
1958,Delivery,Mon,29.1386783,40.9307641,1.0,20
1959,Delivery,Mon,29.4388003,40.837551,5.0,39
1960,Delivery,Mon,29.166496,40.9209147,5.0,10
1961,Delivery,Mon,29.3484153,40.9206654,1.0,3
1962,Delivery,Mon,29.2789795,40.818173,1.0,37
1963,Delivery,Mon,29.1900735,40.9951928,3.0,16
1964,Delivery,Mon,29.158228,40.9998569,1.0,22
1965,Delivery,Mon,29.2241552,41.0232372,3.0,7
1966,Delivery,Mon,29.4477321,40.8029456,1.0,28
1967,Delivery,Mon,29.5018508,40.8064721,1.0,8
1968,Pickup,Mon,29.1176893,41.026638,2.0,23
1969,Delivery,Mon,29.4629256,40.8031067,1.0,28
1970,Delivery,Mon,29.1618123,40.9093813,1.0,10
1971,Delivery,Mon,29.1254342,41.0258735,1.0,27
1972,Delivery,Mon,29.1254342,41.0258735,2.0,27
1973,Pickup,Mon,29.4668142,40.7970849,93.0,28
1974,Delivery,Mon,29.1047725,40.9803752,1.0,24
1975,Delivery,Mon,29.1171078,41.0258047,1.0,23
1976,Pickup,Mon,29.1435731,40.919344,1.0,10
1977,Pickup,Mon,29.1482545,41.0040281,22.0,22
1978,Pickup,Mon,29.1570345,41.0042285,1.0,22
1979,Pickup,Mon,29.1101459,41.0302851,1.0,23
1980,Pickup,Mon,29.3747661,40.8090296,1.0,9
1981,Pickup,Mon,29.2190722,40.9145577,4.0,0
1982,Pickup,Mon,29.2992638,40.9055695,1.0,26
1983,Pickup,Mon,29.3752688,40.8999219,3.0,25
1984,Pickup,Mon,29.3002296,40.8481653,1.0,35
1985,Delivery,Mon,29.3438627,40.8664276,1.0,25
1986,Delivery,Mon,29.4354985,40.8433942,3.0,39
1987,Pickup,Mon,29.3150298,40.8172104,11.0,6
1988,Pickup,Mon,29.3150766,40.8171923,6.0,6
1989,Delivery,Mon,29.3092998,40.8404027,1.0,35
1990,Pickup,Mon,29.4113666,40.8428416,23.0,1
1991,Delivery,Mon,29.3974346,40.8308442,3.0,1
1992,Pickup,Mon,29.3149944,40.8172212,5.0,6
1993,Delivery,Mon,29.4050318,40.7786915,2.0,34
1994,Delivery,Mon,29.405047,40.778688,1.0,34
1995,Pickup,Mon,29.3781176,40.8718109,1.0,25
1996,Pickup,Mon,29.1422513,40.9973309,5.0,22
1997,Pickup,Mon,29.1990361,40.9094404,1.0,29
1998,Pickup,Mon,29.2494933,40.8717812,2.0,26
1999,Delivery,Mon,29.1382871,40.930563,1.0,20
2000,Pickup,Mon,29.46683,40.7970907,10.0,28
2001,Pickup,Mon,29.148804,40.9399915,1.0,3
2002,Pickup,Mon,29.4360439,40.8015019,15.0,11
2003,Pickup,Mon,29.4141079,40.7870986,10.0,34
2004,Delivery,Mon,29.1168845,41.0325827,1.0,23
2005,Delivery,Mon,29.1134958,41.035547,1.0,23
2006,Delivery,Mon,29.2336842,40.9074537,3.0,0
2007,Delivery,Mon,29.145581,41.001586,1.0,22
2008,Delivery,Mon,29.2808444,40.9599168,1.0,13
2009,Delivery,Mon,29.321484,40.9398215,3.0,31
2010,Delivery,Mon,29.2830768,40.855798,1.0,15
2011,Delivery,Mon,29.2843117,40.8552796,1.0,15
2012,Delivery,Mon,29.3215512,40.939857,3.0,30
2013,Delivery,Mon,29.2357865,40.8782105,1.0,19
2014,Delivery,Mon,29.235512,40.8774413,8.0,19
2015,Delivery,Mon,29.1978265,40.9124454,1.0,29
2016,Delivery,Mon,29.4273827,40.7884444,1.0,28
2017,Delivery,Mon,29.4339219,40.7971334,1.0,11
2018,Delivery,Mon,29.0877835,41.0256653,2.0,2
2019,Pickup,Mon,29.2121967,40.9807196,4.0,32
2020,Pickup,Mon,29.1998801,40.9109158,12.0,29
2021,Pickup,Mon,29.4668274,40.7970939,250.0,28
2022,Delivery,Mon,29.3072594,40.8253246,8.0,37
2023,Delivery,Mon,29.3072171,40.8252333,1.0,37
2024,Delivery,Mon,29.1127848,40.9811529,1.0,24
2025,Delivery,Mon,29.2717466,40.9642253,1.0,13
2026,Delivery,Mon,29.3742395,40.8849481,1.0,25
2027,Delivery,Mon,29.3742555,40.884963,11.0,25
2028,Delivery,Mon,29.1143226,41.0318493,1.0,23
2029,Delivery,Mon,29.1137573,41.0292471,1.0,23
2030,Delivery,Mon,29.1050835,41.0435906,1.0,2
2031,Delivery,Mon,29.118979,41.0362646,1.0,8
2032,Delivery,Mon,29.1175316,41.0367719,1.0,8
2033,Delivery,Mon,29.1103768,41.030689,1.0,23
2034,Delivery,Mon,29.1168577,41.025815,1.0,23
2035,Delivery,Mon,29.1158455,41.0266047,4.0,23
2036,Delivery,Mon,29.4396897,40.8376078,1.0,39
2037,Pickup,Mon,29.4666514,40.797146,96.0,28
2038,Delivery,Mon,29.1591575,40.984872,1.0,33
2039,Delivery,Mon,29.1098913,40.9854926,1.0,33
2040,Delivery,Mon,29.4432116,40.7954852,3.0,11
2041,Pickup,Mon,29.1068947,41.0251018,4.0,23
2042,Delivery,Mon,29.4432055,40.7955004,2.0,11
2043,Delivery,Mon,29.4431917,40.7955144,1.0,11
2044,Pickup,Mon,29.1340721,40.9266031,3.0,20
2045,Pickup,Mon,29.1400595,41.0004572,26.0,22
2046,Delivery,Mon,29.4435534,40.795416,3.0,11
2047,Delivery,Mon,29.4434743,40.7954144,4.0,11
2048,Pickup,Mon,29.2328061,40.8757952,1.0,19
2049,Delivery,Mon,29.4431732,40.7955267,1.0,11
2050,Delivery,Mon,29.4431967,40.7955584,1.0,11
2051,Delivery,Mon,29.4432194,40.7955556,1.0,11
2052,Delivery,Mon,29.2326638,40.8759551,1.0,19
2053,Delivery,Mon,29.535697,40.7852599,1.0,8
2073,Delivery,Mon,29.1052621,40.9976672,1.0,36
2074,Delivery,Mon,29.0965373,40.9993011,1.0,36
2075,Delivery,Mon,29.0992768,40.9946521,4.0,36
2076,Delivery,Mon,29.0989277,41.0000164,1.0,36
2077,Delivery,Mon,29.1839523,40.8985526,1.0,29
2078,Pickup,Mon,29.3252506,40.9373861,17.0,30
2079,Delivery,Mon,29.2073899,40.8845238,1.0,31
2080,Pickup,Mon,29.4667969,40.797074,5.0,28
2081,Delivery,Mon,29.2077073,40.8846338,1.0,31
2082,Delivery,Mon,29.4328578,40.7988247,1.0,9
2083,Delivery,Mon,29.5665079,40.8432168,1.0,27
2084,Delivery,Mon,29.2534014,40.9745869,1.0,13
2085,Delivery,Mon,29.1769153,40.9038986,1.0,29
2086,Delivery,Mon,29.3422369,40.874543,1.0,25
2087,Delivery,Mon,29.2789808,40.8181599,1.0,37
2088,Delivery,Mon,29.2834983,40.9516972,1.0,12
2089,Pickup,Mon,29.1097775,40.9836783,1.0,24
2090,Delivery,Mon,29.4475619,40.8053183,1.0,28
2091,Pickup,Mon,29.1279684,40.9887491,11.0,4
2092,Delivery,Mon,29.3900042,40.7779676,3.0,34
2093,Pickup,Mon,29.1699805,40.9786097,19.0,21
2094,Delivery,Mon,29.434059,40.8474505,1.0,39
2095,Delivery,Mon,29.2968681,40.8601624,1.0,35
2096,Delivery,Mon,29.419435,40.8762071,1.0,18
2097,Pickup,Mon,29.5596341,40.8634886,2.0,27
2098,Pickup,Mon,29.1175357,40.9842382,1.0,4
2099,Pickup,Mon,29.2067782,41.0126879,1.0,17
2100,Pickup,Mon,29.3253605,40.9373683,1.0,30
2101,Pickup,Mon,29.3251979,40.9374521,3.0,30
2102,Pickup,Mon,29.4666731,40.7970982,81.0,28
2103,Delivery,Mon,29.1190314,40.9508396,1.0,37
2104,Delivery,Mon,29.10605,40.948841,1.0,5
2105,Delivery,Mon,29.1091307,40.9485618,1.0,5
2106,Delivery,Mon,29.3888706,40.8682446,1.0,18
2107,Delivery,Mon,29.1174374,40.9892944,1.0,4
2108,Delivery,Mon,29.1732775,41.0066002,1.0,16
2109,Delivery,Mon,29.1733513,41.0193154,1.0,14
2110,Delivery,Mon,29.1728992,41.0156341,1.0,14
2111,Delivery,Mon,29.1815519,41.0114151,1.0,14
2112,Delivery,Mon,29.1300726,40.9457171,1.0,38
2113,Delivery,Mon,29.1341548,40.9264355,1.0,20
2114,Delivery,Mon,29.1252179,40.9533153,1.0,37
2115,Delivery,Mon,29.1244857,40.9466521,1.0,3
2116,Delivery,Mon,29.1219817,40.9378269,1.0,38
2117,Delivery,Mon,29.131724,40.9217913,1.0,20
2118,Delivery,Mon,29.1802189,40.9949045,1.0,16
2119,Delivery,Mon,29.1797524,40.9975632,1.0,16
2120,Delivery,Mon,29.1514161,41.0013477,1.0,22
2121,Delivery,Mon,29.1503745,40.999942,2.0,22
2122,Delivery,Mon,29.3150544,40.8171506,4.0,6
2123,Delivery,Mon,29.3149596,40.8172055,1.0,6
2124,Delivery,Mon,29.4331384,40.7986168,1.0,9
2125,Delivery,Mon,29.0862551,40.9889258,30.0,36
2126,Delivery,Mon,29.4003371,40.8436552,672.0,1
2127,Delivery,Mon,29.2327748,40.8758229,3.0,19
2128,Delivery,Mon,29.3149214,40.8171854,1.0,6
2129,Delivery,Mon,29.3149741,40.8171479,1.0,6
2130,Delivery,Mon,29.2073971,40.8845353,1.0,31
2131,Delivery,Mon,29.3149255,40.8171593,1.0,6
2132,Delivery,Mon,29.314923,40.8171649,1.0,6
2133,Delivery,Mon,29.207524,40.8851384,1.0,31
2134,Delivery,Mon,29.3149427,40.8171715,1.0,6
2135,Delivery,Mon,29.3149293,40.817179,1.0,6
2136,Pickup,Mon,29.4434029,40.7953588,2.0,11
2137,Delivery,Mon,29.1321401,40.8752438,1.0,31
2138,Delivery,Mon,29.126962,40.8682119,1.0,31
2139,Delivery,Mon,29.126877,40.8682804,1.0,31
2140,Delivery,Mon,29.086174,40.9890931,87.0,36
2141,Delivery,Mon,29.3331893,40.9296265,1.0,1
2142,Delivery,Mon,29.3323916,40.9304421,1.0,30
2143,Delivery,Mon,29.3216924,40.9306221,1.0,31
2144,Delivery,Mon,29.327525,40.9346278,1.0,30
2145,Delivery,Mon,29.2384545,41.0071449,1.0,17
2146,Delivery,Mon,29.2537349,41.0025235,1.0,17
2147,Delivery,Mon,29.3055443,40.9300734,1.0,12
2148,Delivery,Mon,29.3184056,40.9354974,1.0,21
2149,Delivery,Mon,29.4015183,40.8759196,3.0,18
2150,Delivery,Mon,29.1714115,41.0312808,1.0,14
2151,Delivery,Mon,29.3662685,40.8532305,2.0,38
2152,Delivery,Mon,29.3661713,40.8532456,1.0,38
2153,Delivery,Mon,29.3795286,40.8848974,2.0,25
2154,Delivery,Mon,29.3795286,40.8848974,1.0,25
2155,Delivery,Mon,29.3780784,40.871789,1.0,25
2156,Delivery,Mon,29.3780784,40.871789,1.0,25
2157,Delivery,Mon,29.3574872,40.8798875,1.0,25
2158,Delivery,Mon,29.3484608,40.8814758,1.0,25
2159,Delivery,Mon,29.401511,40.8759062,2.0,18
2160,Delivery,Mon,29.3966508,40.7695546,1.0,34
2161,Delivery,Mon,29.3871017,40.7580828,1.0,34
2162,Delivery,Mon,29.3738632,40.7698995,1.0,34
2163,Delivery,Mon,29.379399,40.8835932,1.0,25
2164,Delivery,Mon,29.2408321,40.8997535,1.0,37
2165,Delivery,Mon,29.2339187,40.8923175,1.0,19
2166,Delivery,Mon,29.1581825,40.9033227,1.0,10
2167,Delivery,Mon,29.168019,40.8975044,1.0,29
2168,Delivery,Mon,29.2341894,40.8945331,1.0,19
2169,Delivery,Mon,29.2332983,40.8964086,1.0,19
2170,Delivery,Mon,29.2817553,40.9278422,1.0,12
2171,Delivery,Mon,29.3835432,40.8987679,1.0,25
2172,Delivery,Mon,29.2740734,40.9609661,1.0,13
2173,Delivery,Mon,29.2792683,40.9562553,1.0,13
2174,Delivery,Mon,29.2692507,40.9661233,1.0,13
2175,Delivery,Mon,29.4035665,40.8439816,1.0,1
2176,Delivery,Mon,29.3881524,40.8796713,1.0,18
2177,Delivery,Mon,29.1439706,40.9889217,1.0,4
2178,Delivery,Mon,29.1248695,40.9896817,1.0,4
2179,Delivery,Mon,29.3864857,40.868007,1.0,18
2180,Delivery,Mon,29.4136022,40.8403181,2.0,1
2181,Delivery,Mon,29.3138632,40.920769,1.0,31
2182,Delivery,Mon,29.3927024,40.8915775,3.0,18
2183,Delivery,Mon,29.214966,40.9603997,1.0,32
2184,Delivery,Mon,29.2197959,40.9604417,1.0,32
2185,Delivery,Mon,29.4022488,40.8896243,1.0,18
2186,Delivery,Mon,29.3016287,40.929397,1.0,12
2187,Delivery,Mon,29.3019784,40.9319075,1.0,12
2188,Delivery,Mon,29.2956403,40.9370052,1.0,12
2189,Delivery,Mon,29.2246371,40.9657389,1.0,32
2190,Delivery,Mon,29.2242664,41.0231118,3.0,7
2191,Delivery,Mon,29.1738865,41.0354567,1.0,21
2192,Delivery,Mon,29.1910506,41.0331928,1.0,21
2193,Delivery,Mon,29.3886333,40.7978593,1.0,9
2194,Delivery,Mon,29.3887292,40.7978222,1.0,9
2195,Delivery,Mon,29.3716233,40.821201,1.0,38
2196,Delivery,Mon,29.4245516,40.807227,1.0,34
2197,Delivery,Mon,29.3702472,40.8212719,1.0,38
2198,Delivery,Mon,29.4331361,40.8202187,1.0,28
2199,Delivery,Mon,29.2421086,40.9694107,1.0,32
2200,Delivery,Mon,29.4541467,40.8242083,1.0,39
2201,Delivery,Mon,29.4269176,40.8429183,1.0,39
2202,Delivery,Mon,29.1956195,40.9991448,1.0,16
2203,Delivery,Mon,29.4327989,40.8359502,2.0,39
2204,Delivery,Mon,29.1648511,41.0135262,7.0,14
2205,Delivery,Mon,29.365412,40.8416478,1.0,38
2206,Delivery,Mon,29.5318841,40.7959846,1.0,8
2207,Delivery,Mon,29.1104341,41.0307689,1.0,23
2208,Delivery,Mon,29.1174733,41.0327525,1.0,23
2209,Delivery,Mon,29.0927789,41.0321365,1.0,2
2210,Delivery,Mon,29.1095301,41.031073,1.0,23
2211,Delivery,Mon,29.1171701,41.0258178,1.0,23
2212,Delivery,Mon,29.2077073,40.8846338,2.0,31
2213,Delivery,Mon,29.1208345,40.9530198,5.0,37
2214,Delivery,Mon,29.3149483,40.8171584,1.0,6
2215,Delivery,Mon,29.1623154,41.0023132,1.0,33
2216,Pickup,Mon,29.0921087,40.9906147,4.0,36
2217,Pickup,Mon,29.4668073,40.7970835,6.0,28
2218,Delivery,Mon,29.2283025,40.871056,1.0,19
2219,Delivery,Mon,29.4296399,40.7903958,2.0,28
2220,Pickup,Mon,29.1698987,40.9851881,4.0,21
2221,Pickup,Mon,29.2753083,40.8659574,1.0,15
2222,Pickup,Mon,29.1783146,41.0146474,1.0,14
2223,Pickup,Mon,29.1625688,41.0062457,43.0,33
2224,Pickup,Mon,29.1250745,40.9947006,183.0,4
2225,Pickup,Mon,29.1454428,40.9981846,1.0,22
2226,Delivery,Mon,29.3874151,40.8746144,1.0,18
2227,Delivery,Mon,29.5727768,40.8368873,1.0,27
2228,Pickup,Mon,29.3065761,40.9364221,1.0,12
2229,Pickup,Mon,29.3788736,40.8720821,7.0,25
2230,Pickup,Mon,29.2827514,40.902554,2.0,26
2231,Pickup,Mon,29.3942382,40.8427352,1.0,1
2232,Delivery,Mon,29.2353021,41.0327196,1.0,7
2233,Pickup,Mon,29.1783684,41.0147225,22.0,14
2234,Pickup,Mon,29.1784202,41.0147373,1.0,14
2235,Pickup,Mon,29.4178523,40.8354012,4.0,1
2236,Pickup,Mon,29.3253429,40.9373796,3.0,30
2237,Delivery,Mon,29.3209609,40.9396632,1.0,7
2238,Delivery,Mon,29.2217023,40.8828392,1.0,19
2239,Pickup,Mon,29.2308753,40.8937693,215.0,19
2240,Delivery,Mon,29.5455041,40.8189437,1.0,27
2241,Delivery,Mon,29.5637582,40.8158988,2.0,27
2242,Delivery,Mon,29.3149212,40.8171562,1.0,6
2243,Delivery,Mon,29.2990477,40.9171415,1.0,26
2244,Delivery,Mon,29.314972,40.8171839,2.0,6
2245,Delivery,Mon,29.2897794,40.9114537,1.0,26
2246,Delivery,Mon,29.3206298,40.9343943,1.0,0
2247,Delivery,Mon,29.3207459,40.934207,1.0,26
2248,Delivery,Mon,29.2471483,41.0045679,1.0,17
2249,Delivery,Mon,29.413625,40.8402657,1.0,1
2250,Delivery,Mon,29.4136083,40.8402708,1.0,1
2251,Delivery,Mon,29.1785487,41.0378318,1.0,21
2252,Delivery,Mon,29.1715449,41.031273,3.0,14
2253,Delivery,Mon,29.3937967,40.87748,1.0,18
2254,Delivery,Mon,29.3827668,40.8916823,1.0,25
2255,Delivery,Mon,29.3740401,40.8857763,1.0,25
2256,Delivery,Mon,29.3724066,40.8879515,1.0,25
2257,Delivery,Mon,29.3831393,40.783035,1.0,34
2258,Delivery,Mon,29.384974,40.7664862,1.0,34
2259,Delivery,Mon,29.3922188,40.7609263,1.0,34
2260,Delivery,Mon,29.3969076,40.7672252,1.0,34
2261,Delivery,Mon,29.3603385,40.7955324,1.0,9
2262,Delivery,Mon,29.3846763,40.7751828,1.0,34
2263,Delivery,Mon,29.4051866,40.8559609,1.0,1
2264,Delivery,Mon,29.4087234,40.8483345,1.0,1
2265,Delivery,Mon,29.1882854,40.9101026,1.0,29
2266,Delivery,Mon,29.242732,40.9009354,1.0,37
2267,Delivery,Mon,29.1701318,40.8976298,1.0,29
2268,Delivery,Mon,29.1878856,40.8887807,1.0,29
2269,Delivery,Mon,29.1478809,40.9038358,1.0,10
2270,Delivery,Mon,29.2832027,40.9275088,1.0,12
2271,Delivery,Mon,29.2783496,40.9268072,1.0,12
2272,Delivery,Mon,29.2768369,40.9260431,1.0,12
2273,Delivery,Mon,29.2623265,40.9752017,1.0,13
2274,Delivery,Mon,29.25823,40.9708919,2.0,13
2275,Delivery,Mon,29.2685193,40.9665806,1.0,13
2276,Delivery,Mon,29.3915779,40.8707213,1.0,18
2277,Delivery,Mon,29.3888819,40.8682013,1.0,18
2278,Delivery,Mon,29.387515,40.8782445,3.0,18
2279,Delivery,Mon,29.3879615,40.879819,1.0,18
2280,Delivery,Mon,29.4136001,40.8403127,1.0,1
2281,Delivery,Mon,29.122149,40.9814475,2.0,4
2282,Delivery,Mon,29.2161577,40.9655096,1.0,32
2283,Delivery,Mon,29.2183062,40.9660743,1.0,32
2284,Delivery,Mon,29.2971149,40.9283164,1.0,12
2285,Delivery,Mon,29.2857766,40.9340496,1.0,12
2286,Delivery,Mon,29.2972083,40.9357948,1.0,12
2287,Delivery,Mon,29.2978262,40.923724,1.0,12
2288,Delivery,Mon,29.2307849,40.9623525,1.0,32
2289,Delivery,Mon,29.1907029,41.0323643,1.0,21
2290,Delivery,Mon,29.474541,40.8091452,1.0,28
2291,Delivery,Mon,29.3886792,40.7978,1.0,9
2292,Delivery,Mon,29.404568,40.8136928,1.0,9
2293,Delivery,Mon,29.4019655,40.7972318,1.0,34
2294,Delivery,Mon,29.3719646,40.8135553,1.0,9
2295,Delivery,Mon,29.3695522,40.8285511,3.0,38
2296,Delivery,Mon,29.424523,40.8591883,1.0,1
2297,Delivery,Mon,29.220461,40.9832015,1.0,32
2298,Delivery,Mon,29.216917,40.9836142,1.0,32
2299,Delivery,Mon,29.2297998,41.0253225,1.0,7
2300,Delivery,Mon,29.1789444,41.0249276,1.0,14
2301,Delivery,Mon,29.4432245,40.7955288,1.0,11
2302,Delivery,Mon,29.4432542,40.7955208,6.0,11
2303,Delivery,Mon,29.3149754,40.8171873,1.0,6
2304,Delivery,Mon,29.0861335,40.9891237,18.0,36
2305,Delivery,Mon,29.1731849,40.8996257,2.0,29
2306,Delivery,Mon,29.1569648,41.0019225,1.0,22
2307,Pickup,Mon,29.2149993,41.009254,8.0,17
2308,Delivery,Mon,29.4432688,40.7955128,1.0,11
2309,Delivery,Mon,29.3149715,40.8171908,1.0,6
2310,Delivery,Mon,29.3149724,40.8171996,1.0,6
2311,Delivery,Mon,29.3149752,40.8171885,5.0,6
2312,Delivery,Mon,29.3149716,40.817191,1.0,6
2313,Pickup,Mon,29.1585401,40.9167199,7.0,10
2314,Delivery,Mon,29.3268688,40.9367882,13.0,30
2315,Delivery,Mon,29.3745871,40.8845376,6.0,25
2316,Delivery,Mon,29.3742609,40.8825839,1.0,25
2317,Pickup,Mon,29.1069172,41.0249986,14.0,23
2318,Pickup,Mon,29.4433247,40.795462,6.0,11
2319,Delivery,Mon,29.1170936,41.0346191,1.0,23
2320,Delivery,Mon,29.1050874,41.0407433,1.0,2
2321,Delivery,Mon,29.1114425,41.0346202,1.0,23
2322,Delivery,Mon,29.1157954,41.0371308,1.0,8
2323,Delivery,Mon,29.0925189,41.0517769,1.0,2
2324,Delivery,Mon,29.1173785,41.0257057,1.0,23
2325,Delivery,Mon,29.1153209,41.0284689,2.0,23
2326,Pickup,Mon,29.1069117,41.0252269,11.0,23
2327,Pickup,Mon,29.1068357,41.0252041,5.0,23
2328,Delivery,Mon,29.2856318,40.8153168,1.0,37
2329,Delivery,Mon,29.3633497,40.838594,1.0,38
2330,Delivery,Mon,29.4057249,40.8690019,2.0,18
2331,Delivery,Mon,29.2073933,40.8845773,1.0,31
2332,Delivery,Mon,29.3149795,40.8171045,1.0,6
2333,Pickup,Mon,29.4432904,40.7954515,13.0,11
2334,Delivery,Mon,29.3149352,40.8171662,1.0,6
2335,Delivery,Mon,29.3149263,40.817161,1.0,6
2336,Delivery,Mon,29.1269546,40.8682098,1.0,31
2337,Delivery,Mon,29.1269504,40.8682086,1.0,31
2338,Pickup,Mon,29.2088775,40.9722094,4.0,32
2339,Delivery,Mon,29.3149216,40.8171565,1.0,6
2340,Delivery,Mon,29.3149294,40.8171605,1.0,6
2341,Delivery,Mon,29.4318246,40.8004677,1.0,9
2342,Delivery,Mon,29.314978,40.8171859,1.0,6
2343,Delivery,Mon,29.1783661,41.0147096,2.0,14
2344,Delivery,Mon,29.1783599,41.0147112,1.0,14
2345,Pickup,Mon,29.4433379,40.7954496,29.0,11
2346,Delivery,Mon,29.2672692,40.8783953,1.0,15
2347,Delivery,Mon,29.2643486,40.8879149,1.0,15
2348,Pickup,Mon,29.1512392,41.015955,2.0,33
2349,Delivery,Mon,29.3050322,40.8772009,1.0,35
2350,Pickup,Mon,29.4113248,40.8396019,302.0,1
2351,Pickup,Mon,29.1784478,41.014699,21.0,14
2352,Pickup,Mon,29.2285224,40.8758394,9.0,19
2353,Pickup,Mon,29.1106639,40.9791669,7.0,24
2354,Pickup,Mon,29.2231188,40.8937336,1.0,19
2355,Pickup,Mon,29.3170408,40.9972554,1.0,13
2356,Pickup,Mon,29.346782,40.9207169,2.0,3
2357,Pickup,Mon,29.4113546,40.8395297,200.0,1
2358,Delivery,Mon,29.0861335,40.9891237,3.0,36
2359,Delivery,Mon,29.0861335,40.9891237,1.0,36
2360,Pickup,Mon,29.275563,40.8748682,3.0,15
2361,Delivery,Mon,29.3149786,40.8171906,4.0,6
2362,Delivery,Mon,29.194063,41.0065348,1.0,16
2363,Delivery,Mon,29.3149819,40.8171868,1.0,6
2364,Pickup,Mon,29.2820981,40.8600627,33.0,15
2365,Delivery,Mon,29.0988069,40.980615,15.0,24
2366,Delivery,Mon,29.0988069,40.980615,2.0,24
2367,Delivery,Mon,29.1250799,40.9947116,1.0,4
2368,Delivery,Mon,29.1250673,40.994684,2.0,4
2369,Delivery,Mon,29.1250331,40.9946376,1.0,4
2370,Pickup,Mon,29.3471856,40.9205566,393.0,3
2375,Delivery,Mon,29.2839834,40.8584497,1.0,15
2376,Delivery,Mon,29.4201175,40.7886738,1.0,34
2377,Delivery,Mon,29.420022,40.7886548,1.0,34
2378,Delivery,Mon,29.1360644,40.9785334,1.0,4
2379,Delivery,Mon,29.286496,40.8710278,2.0,15
2380,Delivery,Mon,29.2755168,40.8687295,15.0,15
2381,Delivery,Mon,29.3253093,40.9373511,1.0,30
2382,Delivery,Mon,29.3253129,40.937329,2.0,30
2383,Delivery,Mon,29.3251136,40.9373653,5.0,30
2384,Delivery,Mon,29.2862392,40.8619048,1.0,15
2385,Delivery,Mon,29.2533983,40.9745903,5.0,13
2386,Delivery,Mon,29.4299858,40.8049979,1.0,28
2387,Delivery,Mon,29.1097833,41.0003505,1.0,3
2388,Pickup,Mon,29.1798887,41.0022605,1.0,16
2389,Pickup,Mon,29.1061604,41.0236415,8.0,2
2390,Delivery,Mon,29.1931076,40.9878142,13.0,16
2391,Delivery,Mon,29.1312085,40.9825954,23.0,4
2392,Delivery,Mon,29.1434008,41.007973,1.0,22
2393,Delivery,Mon,29.1887522,40.900475,1.0,29
2394,Delivery,Mon,29.1982439,40.8951153,1.0,29
2395,Delivery,Mon,29.4098403,40.8806751,1.0,18
2396,Delivery,Mon,29.4098403,40.8806751,2.0,18
