Durak No,Type,Durak Günü,Longitude,Latitude,Paket Adedi,cluster_id
3284,Delivery,Mon,29.1382771,40.9305895,1,7
3285,Delivery,Mon,29.1382841,40.9305944,2,7
3286,Delivery,Mon,29.1114482,40.9479437,1,7
3287,Delivery,Mon,29.3888633,40.8682508,1,1
3288,Delivery,Mon,29.128072,40.9923456,1,0
3289,Delivery,Mon,29.1703187,41.0255499,1,3
3290,Delivery,Mon,29.1804143,41.0164543,1,3
3291,Delivery,Mon,29.3172152,40.8656937,1,9
3292,Delivery,Mon,29.1265673,40.9530336,1,7
3293,Delivery,Mon,29.1340341,40.9266414,1,7
3294,Delivery,Mon,29.1351747,40.9585678,1,7
3295,Delivery,Mon,29.1395378,40.931624,1,7
3296,Delivery,Mon,29.4999359,40.7968405,1,5
3297,Delivery,Mon,29.2550247,40.9696827,1,3
3298,Delivery,Mon,29.1907519,40.8893695,3,2
3299,Delivery,Mon,29.1458282,40.9259594,1,7
3300,Delivery,Mon,29.3150983,40.8171735,2,9
3301,Delivery,Mon,29.4049724,40.8762106,1,1
3302,Delivery,Mon,29.1753707,40.9187956,5,7
3303,Pickup,Mon,29.1602555,40.9173366,1,7
3304,Pickup,Mon,29.0861815,40.9891072,3,0
3305,Pickup,Mon,29.1756435,40.9186729,6,7
3306,Pickup,Mon,29.0862016,40.9890784,7,0
3307,Delivery,Mon,29.433992,40.7969779,1,6
3308,Delivery,Mon,29.3149704,40.817196,1,9
3309,Delivery,Mon,29.31497,40.817195,3,9
3310,Delivery,Mon,29.1403575,40.9973895,1,0
3311,Pickup,Mon,29.2805859,40.8697703,1,9
3312,Delivery,Mon,29.3149698,40.8171958,3,9
3313,Pickup,Mon,29.1863699,41.0111703,3,3
3315,Pickup,Mon,29.4370443,40.8201062,17,6
3316,Pickup,Mon,29.4059798,40.7788805,9,6
3317,Delivery,Mon,29.3095922,40.9155189,3,8
3318,Pickup,Mon,29.1402134,41.0004216,5,0
3319,Delivery,Mon,29.3492462,40.8241257,1,9
3320,Pickup,Mon,29.2501551,41.0047096,1,3
3321,Pickup,Mon,29.2731091,40.8635542,21,9
3322,Pickup,Mon,29.3853051,40.9023177,3,1
3323,Delivery,Mon,29.236174,40.8859463,2,2
3324,Pickup,Mon,29.3150213,40.817191,12,9
3325,Pickup,Mon,29.418835,40.8333412,8,6
3326,Pickup,Mon,29.0985253,40.9806741,145,0
3327,Delivery,Mon,29.3072624,40.9297171,1,8
3328,Delivery,Mon,29.3152808,40.9193433,1,8
3329,Delivery,Mon,29.3332616,40.929875,1,8
3330,Delivery,Mon,29.3332655,40.9299094,1,8
3331,Delivery,Mon,29.2897893,40.9114503,1,8
3332,Delivery,Mon,29.233927,41.0133755,1,3
3333,Delivery,Mon,29.4142022,40.8380795,1,6
3334,Delivery,Mon,29.412935,40.8428827,1,1
3335,Delivery,Mon,29.372431,40.8972925,1,1
3336,Delivery,Mon,29.3985219,40.848009,2,1
3337,Delivery,Mon,29.3646796,40.8857622,1,1
3338,Delivery,Mon,29.405984,40.7758689,1,6
3339,Delivery,Mon,29.45769,40.7982454,1,6
3340,Delivery,Mon,29.3390634,40.7880103,1,9
3341,Delivery,Mon,29.3976545,40.7692754,1,6
3342,Delivery,Mon,29.3898881,40.7791127,1,6
3343,Delivery,Mon,29.3600915,40.7953581,1,9
3344,Delivery,Mon,29.3702467,40.7967085,1,6
3345,Delivery,Mon,29.4513768,40.7856445,2,6
3346,Delivery,Mon,29.4450571,40.7861069,1,6
3347,Delivery,Mon,29.3867703,40.8689353,8,1
3348,Delivery,Mon,29.3867596,40.8689283,1,1
3349,Delivery,Mon,29.1558313,40.9079664,1,7
3350,Delivery,Mon,29.1952568,40.9029355,1,2
3351,Delivery,Mon,29.2360636,40.8926307,1,2
3352,Delivery,Mon,29.1656896,40.9009229,1,7
3353,Delivery,Mon,29.2769965,40.9299971,1,8
3354,Delivery,Mon,29.2891822,40.9236688,1,8
3355,Delivery,Mon,29.2772019,40.9265928,1,8
3356,Delivery,Mon,29.2830952,40.9254413,1,8
3357,Delivery,Mon,29.2648795,40.9677883,4,8
3358,Delivery,Mon,29.2980118,40.9414712,1,8
3359,Delivery,Mon,29.3942315,40.8891813,1,1
3360,Delivery,Mon,29.1334306,40.9912519,1,0
3361,Delivery,Mon,29.4017141,40.8759291,1,1
3362,Delivery,Mon,29.396278,40.8906775,3,1
3363,Delivery,Mon,29.3245472,40.9287963,1,8
3364,Delivery,Mon,29.3157247,40.9212334,1,8
3365,Delivery,Mon,29.172929,40.9799531,1,3
3366,Delivery,Mon,29.1063388,40.9829735,1,0
3367,Delivery,Mon,29.4022488,40.8896243,1,1
3368,Delivery,Mon,29.2923388,40.9252776,1,8
3369,Delivery,Mon,29.3049057,40.9301115,1,8
3370,Delivery,Mon,29.2947544,40.9322723,1,8
3371,Delivery,Mon,29.2907127,40.9362172,1,8
3372,Delivery,Mon,29.1348427,40.99411,1,0
3373,Delivery,Mon,29.3251664,40.9318582,1,8
3374,Delivery,Mon,29.3744808,40.8091875,1,6
3375,Delivery,Mon,29.3521601,40.8186557,2,9
3376,Delivery,Mon,29.3538873,40.821705,1,9
3377,Delivery,Mon,29.3501859,40.8206355,1,9
3378,Delivery,Mon,29.4171384,40.8109956,1,6
3379,Delivery,Mon,29.3842616,40.8194605,1,6
3380,Delivery,Mon,29.4526202,40.8234948,1,6
3381,Delivery,Mon,29.2444268,40.9737341,4,3
3382,Delivery,Mon,29.2360592,40.9633474,1,3
3383,Delivery,Mon,29.4541706,40.8242295,1,6
3384,Delivery,Mon,29.4222772,40.8605344,2,1
3385,Delivery,Mon,29.1968724,40.9917777,1,3
3386,Delivery,Mon,29.2187224,40.9756979,1,3
3387,Delivery,Mon,29.2290847,40.9851169,1,3
3388,Delivery,Mon,29.2298234,40.9808511,1,3
3389,Delivery,Mon,29.3025196,40.8653013,1,9
3390,Pickup,Mon,29.4212505,40.8616159,19,1
3391,Delivery,Mon,29.435623,40.8393542,3,6
3392,Pickup,Mon,29.2030552,41.0116689,2,3
3393,Delivery,Mon,29.1193692,41.0259986,1,0
3394,Delivery,Mon,29.1136071,41.0290692,8,0
3395,Delivery,Mon,29.1193448,41.0337461,1,0
3396,Delivery,Mon,29.1172175,41.0345974,1,0
3397,Delivery,Mon,29.1143053,41.0319405,1,0
3398,Delivery,Mon,29.1167176,41.0347277,1,0
3399,Delivery,Mon,29.4332995,40.8365227,1,6
3400,Delivery,Mon,29.4379133,40.836033,1,6
3401,Delivery,Mon,29.281973,40.8600482,1,9
3402,Delivery,Mon,29.2754446,40.8952581,1,8
3403,Delivery,Mon,29.2828372,40.8695097,1,9
3404,Delivery,Mon,29.316927,40.8813044,1,9
3405,Pickup,Mon,29.1193531,41.0259914,1,0
3406,Delivery,Mon,29.214884,40.9630616,1,3
3434,Pickup,Mon,29.0880528,41.0254786,15,0
3435,Pickup,Mon,29.4668098,40.797078,11,6
3436,Pickup,Mon,29.1402235,41.0004317,1,0
3437,Delivery,Mon,29.5497542,40.8363661,1,5
3438,Pickup,Mon,29.1794307,40.9983277,50,3
3439,Pickup,Mon,29.4409878,40.838369,150,6
3440,Delivery,Mon,29.1310369,41.0040275,1,0
3441,Pickup,Mon,29.3129539,40.8223766,47,9
3442,Delivery,Mon,29.4178071,40.8139778,1,6
3443,Delivery,Mon,29.2166245,40.9010722,1,2
3444,Delivery,Mon,29.2223872,40.8980276,1,2
3445,Delivery,Mon,29.2167135,40.9001755,1,2
3446,Delivery,Mon,29.5692297,40.8450937,1,5
3447,Delivery,Mon,29.1903261,40.9050503,1,2
3448,Delivery,Mon,29.3870088,40.8825608,1,1
3449,Delivery,Mon,29.1230334,40.9521899,2,7
3450,Delivery,Mon,29.127724,40.9920416,1,0
3451,Delivery,Mon,29.1235204,40.9775694,1,0
3452,Delivery,Mon,29.1163946,41.0259306,1,0
3453,Delivery,Mon,29.2007593,40.9158689,1,2
3454,Pickup,Mon,29.2217202,40.9843193,2,3
3455,Pickup,Mon,29.1116125,40.9601621,7,0
3456,Delivery,Mon,29.1680354,40.9022329,1,7
3457,Pickup,Mon,29.2648346,40.8970534,4,2
3458,Pickup,Mon,29.2309773,40.8929782,3,2
3459,Delivery,Mon,29.1792199,40.9169125,1,7
3460,Delivery,Mon,29.1968303,40.9104962,4,2
3461,Pickup,Mon,29.315012,40.8171738,9,9
3462,Pickup,Mon,29.2731911,40.863555,29,9
3463,Delivery,Mon,29.2963746,40.8597519,5,9
3464,Pickup,Mon,29.2731182,40.8635601,8,9
3465,Pickup,Mon,29.3975145,40.8558792,58,1
3466,Delivery,Mon,29.3252976,40.9372728,14,8
3467,Delivery,Mon,29.2957262,40.8190738,1,9
3468,Delivery,Mon,29.3240123,40.8761984,1,9
3469,Delivery,Mon,29.0978013,41.0256793,5,0
3470,Delivery,Mon,29.314979,40.8171362,1,9
3471,Delivery,Mon,29.2074057,40.8847368,1,2
3472,Delivery,Mon,29.3149234,40.8171628,1,9
3473,Delivery,Mon,29.1783853,41.0146597,3,3
3474,Delivery,Mon,29.3149235,40.8171823,1,9
3475,Pickup,Mon,29.4433622,40.7953818,3,6
3476,Delivery,Mon,29.1321708,40.8753204,1,7
3477,Delivery,Mon,29.1269532,40.8682064,1,7
3478,Delivery,Mon,29.1321416,40.8752362,1,7
3479,Delivery,Mon,29.1321444,40.8752367,1,7
3480,Pickup,Mon,29.3253739,40.9373079,4,8
3481,Delivery,Mon,29.1941006,41.018155,1,3
3482,Delivery,Mon,29.3149081,40.8171567,1,9
3483,Delivery,Mon,29.5488888,40.8202842,1,5
3484,Pickup,Mon,29.3628625,40.8884443,1,1
3485,Delivery,Mon,29.4318328,40.8005124,1,6
3486,Delivery,Mon,29.3149898,40.8171769,2,9
3487,Delivery,Mon,29.1782819,41.0147588,3,3
3488,Delivery,Mon,29.1785412,41.0147106,1,3
3489,Delivery,Mon,29.4462198,40.8379284,1,6
3490,Delivery,Mon,29.1569648,41.0019225,23,0
3491,Delivery,Mon,29.0995574,40.9964899,1,0
3492,Pickup,Mon,29.178419,41.0146796,33,3
3493,Delivery,Mon,29.3149709,40.8171944,1,9
3494,Delivery,Mon,29.3149777,40.8171886,1,9
3495,Delivery,Mon,29.181708,41.0080756,1,3
3496,Delivery,Mon,29.5677772,40.8213094,1,5
3497,Delivery,Mon,29.4384265,40.8410258,1,6
3498,Pickup,Mon,29.2605085,40.9737974,145,3
3499,Pickup,Mon,29.3358248,40.927633,1,8
3500,Pickup,Mon,29.3056059,40.8596426,1,9
3501,Pickup,Mon,29.3478814,40.920241,209,8
3502,Pickup,Mon,29.1701908,40.9891514,50,3
3503,Pickup,Mon,29.4668183,40.7970767,8,6
3504,Pickup,Mon,29.1054401,40.9665096,2,0
3505,Delivery,Mon,29.1811556,40.8938602,1,2
3506,Pickup,Mon,29.3252401,40.9373187,1,8
3507,Pickup,Mon,29.2344993,40.9953252,1,3
3508,Delivery,Mon,29.2317304,40.8713161,2,2
3509,Delivery,Mon,29.4304617,40.7914253,1,6
3510,Delivery,Mon,29.4301025,40.7919591,1,6
3511,Pickup,Mon,29.3036504,40.9128997,1,8
3512,Pickup,Mon,29.3216472,40.9398772,6,8
3513,Delivery,Mon,29.2992545,40.8474685,1,9
3514,Pickup,Mon,29.4336287,40.8362855,65,6
3515,Pickup,Mon,29.259438,40.9847382,4,3
3516,Pickup,Mon,29.22589,40.8893343,2,2
3517,Pickup,Mon,29.2634048,40.9790943,2,3
3518,Pickup,Mon,29.2971216,40.9083669,3,8
3519,Delivery,Mon,29.1268397,40.8682949,1,7
3520,Pickup,Mon,29.347186,40.9205689,673,8
3521,Delivery,Mon,29.1936847,41.0019962,1,3
3522,Delivery,Mon,29.3091116,40.9159967,1,8
3523,Pickup,Mon,29.3783128,40.8718663,1,1
3524,Delivery,Mon,29.2179257,40.8800475,1,2
3525,Delivery,Mon,29.1702186,40.9891495,1,3
3526,Pickup,Mon,29.3089501,40.9279069,1,8
3527,Pickup,Mon,29.3740666,40.8763647,7,1
3528,Pickup,Mon,29.4003334,40.7734528,1,6
3529,Delivery,Mon,29.167969,40.9979013,1,3
3530,Pickup,Mon,29.4016942,40.8894611,137,1
3531,Delivery,Mon,29.1204168,40.9798825,1,0
3532,Delivery,Mon,29.1658623,40.9871755,1,0
3534,Delivery,Mon,29.2305751,40.879491,2,2
3535,Pickup,Mon,29.0982676,41.0250052,4,0
3548,Pickup,Mon,29.113092,41.0350227,42,0
3549,Pickup,Mon,29.1068943,41.025044,8,0
3550,Delivery,Mon,29.3425089,40.8622676,1,9
3554,Pickup,Mon,29.3905589,40.8824972,1,1
3579,Delivery,Mon,29.1475499,41.0157279,1,0
3580,Delivery,Mon,29.1295139,40.9330563,1,7
3581,Delivery,Mon,29.1292562,41.0298484,1,0
3582,Delivery,Mon,29.3202235,40.8711337,1,9
3583,Delivery,Mon,29.1449217,40.942153,1,7
3584,Delivery,Mon,29.1329881,40.9432722,4,7
3585,Delivery,Mon,29.1516804,40.9332458,1,7
3586,Delivery,Mon,29.1746185,40.9328386,1,7
3587,Delivery,Mon,29.1597839,40.9491923,1,7
3588,Delivery,Mon,29.1522176,40.9575797,1,7
3589,Delivery,Mon,29.1248059,40.9698839,1,0
3590,Delivery,Mon,29.1412049,40.9196484,1,7
3591,Delivery,Mon,29.1514436,40.9208231,1,7
3592,Delivery,Mon,29.1225263,40.9931023,1,0
3593,Delivery,Mon,29.123996,40.9929929,1,0
3594,Delivery,Mon,29.1802558,40.974522,1,3
3595,Delivery,Mon,29.1849064,40.981137,1,3
3596,Delivery,Mon,29.1725952,40.9794714,1,3
3597,Delivery,Mon,29.4433553,40.7953904,1,6
3598,Delivery,Mon,29.4434281,40.7954329,2,6
3599,Delivery,Mon,29.4433969,40.7953888,2,6
3600,Delivery,Mon,29.4433672,40.7954442,2,6
3601,Pickup,Mon,29.113092,41.0350227,4,0
3602,Delivery,Mon,29.3268943,40.9368129,1,8
3603,Delivery,Mon,29.3270028,40.9368141,2,8
3604,Delivery,Mon,29.3256805,40.9363333,1,8
3605,Delivery,Mon,29.3263744,40.936251,10,8
3640,Delivery,Mon,29.1069074,41.0252932,5,0
3641,Delivery,Mon,29.1069031,41.0252955,1,0
3642,Delivery,Mon,29.1068297,40.9831508,4,0
3643,Delivery,Mon,29.1475499,41.0157279,1,0
3644,Pickup,Mon,29.0903367,41.0249605,5,0
3645,Delivery,Mon,29.128384,40.9316761,1,7
3646,Delivery,Mon,29.1396093,41.0155956,1,0
3647,Delivery,Mon,29.1357606,40.9392489,1,7
3648,Delivery,Mon,29.1452377,40.9319973,1,7
3649,Delivery,Mon,29.1503882,40.942262,1,7
3650,Delivery,Mon,29.1481826,40.9289015,1,7
3651,Delivery,Mon,29.1930036,40.9938112,10,3
3652,Delivery,Mon,29.1385705,40.9700586,1,0
3653,Delivery,Mon,29.1577064,40.9464574,1,7
3654,Delivery,Mon,29.2033429,40.9635748,1,3
3655,Delivery,Mon,29.1559438,40.9489334,1,7
3656,Delivery,Mon,29.1400674,40.9719616,1,0
3657,Delivery,Mon,29.1543565,40.9178402,1,7
3658,Delivery,Mon,29.1579288,40.9122873,2,7
3659,Delivery,Mon,29.1509316,40.9142585,1,7
3660,Delivery,Mon,29.1330043,40.9940192,1,0
3661,Delivery,Mon,29.1225263,40.9931023,1,0
3662,Delivery,Mon,29.1221596,40.9857508,1,0
3663,Delivery,Mon,29.102161,40.9822204,1,0
3664,Delivery,Mon,29.1022855,40.9823697,1,0
3665,Delivery,Mon,29.4133768,40.7928175,1,6
3666,Delivery,Mon,29.325194,40.9372499,6,8
3705,Delivery,Mon,29.4432387,40.7955104,1,6
3706,Delivery,Mon,29.2768261,40.8226464,1,9
3707,Delivery,Mon,29.4433159,40.7954759,1,6
3708,Delivery,Mon,29.2798377,40.8143037,1,9
3709,Pickup,Mon,29.4668056,40.7970934,19,6
3710,Pickup,Mon,29.1377592,41.0034184,2,0
3711,Pickup,Mon,29.4434028,40.7954398,3,6
3712,Pickup,Mon,29.11499,41.0227167,5,0
3793,Delivery,Mon,29.2305476,40.8789427,1,2
3896,Delivery,Mon,29.1614832,40.9053639,3,7
3897,Delivery,Mon,29.1916765,40.9154803,1,2
3898,Delivery,Mon,29.4436263,40.7954445,3,6
3927,Delivery,Mon,29.4433309,40.7954942,1,6
3928,Delivery,Mon,29.2791976,40.8244213,1,9
3929,Delivery,Mon,29.4227226,40.7904358,1,6
3930,Delivery,Mon,29.4433057,40.7955309,1,6
3931,Pickup,Mon,29.1242818,40.9262316,5,7
3932,Delivery,Mon,29.4433602,40.7954416,2,6
3933,Pickup,Mon,29.0916521,41.0067109,1,0
3934,Pickup,Mon,29.4433478,40.7954349,6,6
3935,Delivery,Mon,29.3329526,40.9162802,1,8
3936,Delivery,Mon,29.325018,40.9373647,3,8
3937,Delivery,Mon,29.431046,40.8152935,1,6
3938,Delivery,Mon,29.1862953,41.0068657,1,3
3939,Delivery,Mon,29.3263932,40.9362501,10,8
4007,Pickup,Mon,29.4433856,40.7954733,12,6
4008,Pickup,Mon,29.4668347,40.7970778,4,6
4199,Delivery,Mon,29.5119131,40.8047729,1,5
4200,Delivery,Mon,29.3201222,40.8663197,1,9
4201,Delivery,Mon,29.1197753,40.9400171,1,7
4202,Delivery,Mon,29.1351946,40.9287818,2,7
4203,Delivery,Mon,29.1319215,40.9473705,1,7
4204,Delivery,Mon,29.1244742,40.9466482,1,7
4205,Delivery,Mon,29.1677867,40.9994807,1,3
4206,Delivery,Mon,29.1525703,41.0019966,1,0
4207,Delivery,Mon,29.1488591,40.9974677,1,0
4208,Delivery,Mon,29.1275096,40.9998792,1,0
4209,Delivery,Mon,29.1560012,41.0085808,1,0
4210,Delivery,Mon,29.3150889,40.8171842,1,9
4211,Delivery,Mon,29.3280851,40.9364931,1,8
4212,Delivery,Mon,29.1814396,41.0144206,1,3
4213,Delivery,Mon,29.3113785,40.8510315,1,9
4214,Delivery,Mon,29.1248009,40.9308588,1,7
4215,Pickup,Mon,29.1456303,40.9572723,2,7
4216,Pickup,Mon,29.214142,40.9311206,1,2
4217,Delivery,Mon,29.3149693,40.817195,1,9
4218,Delivery,Mon,29.3257812,40.9366795,1,8
4219,Delivery,Mon,29.2789919,40.8181734,1,9
4220,Delivery,Mon,29.2790012,40.8181723,1,9
4221,Delivery,Mon,29.4192212,40.8296706,1,6
4274,Pickup,Mon,29.0861703,40.9890769,6,0
4275,Pickup,Mon,29.4325663,40.7984403,18,6
4276,Delivery,Mon,29.5674892,40.8338249,1,5
4277,Pickup,Mon,29.1382869,40.9305936,5,7
4346,Delivery,Mon,29.3149688,40.8172476,1,9
4347,Delivery,Mon,29.3149754,40.8172472,1,9
4348,Pickup,Mon,29.436939,40.786063,48,6
4363,Delivery,Mon,29.2014868,41.0071158,4,3
4364,Delivery,Mon,29.4174604,40.8212735,1,6
4370,Delivery,Mon,29.5650238,40.8597085,1,5
4371,Delivery,Mon,29.1513575,41.0025765,1,0
4372,Delivery,Mon,29.1498457,40.9996751,1,0
4373,Delivery,Mon,29.3900456,40.7779569,2,6
4374,Pickup,Mon,29.0987544,40.9998653,11,0
4375,Delivery,Mon,29.3020204,40.8598383,1,9
4376,Pickup,Mon,29.0907819,41.0147665,8,0
4377,Pickup,Mon,29.4357821,40.7975314,1,6
4378,Delivery,Mon,29.1270649,41.008193,4,0
4379,Pickup,Mon,29.30716,40.9297147,1,8
4380,Pickup,Mon,29.1442782,40.9296533,6,7
4381,Pickup,Mon,29.3069558,40.9297529,1,8
4382,Pickup,Mon,29.2246385,40.8849594,1,2
4383,Pickup,Mon,29.3253767,40.9373878,1,8
4384,Pickup,Mon,29.3253372,40.9373914,1,8
4385,Delivery,Mon,29.32096,40.9396623,1,8
4386,Delivery,Mon,29.3216081,40.9398221,5,8
4387,Delivery,Mon,29.3215729,40.9399462,1,8
4388,Pickup,Mon,29.2818983,40.8605184,1,9
4389,Delivery,Mon,29.2767415,40.9438521,1,8
4390,Delivery,Mon,29.2767431,40.9438536,1,8
4391,Pickup,Mon,29.3483577,40.9205171,1,8
4420,Pickup,Mon,29.2025997,40.9103174,1,2
4469,Pickup,Mon,29.3251931,40.9374218,1,8
4470,Pickup,Mon,29.3864764,40.8680748,50,1
4474,Pickup,Mon,29.0815992,41.0037804,1,0
4484,Pickup,Mon,29.3252704,40.9374036,1,8
4485,Pickup,Mon,29.4006451,40.7942556,1,6
4486,Delivery,Mon,29.1398101,41.0004669,1,0
4508,Pickup,Mon,29.2074725,40.8843439,17,2
4509,Delivery,Mon,29.1351255,40.9981077,1,0
4510,Pickup,Mon,29.3996163,40.8795267,91,1
4532,Delivery,Mon,29.1174527,41.0257857,1,0
4533,Delivery,Mon,29.2942575,40.8474396,1,9
4534,Delivery,Mon,29.200765,40.9158732,1,2
4535,Delivery,Mon,29.2008081,40.9158408,1,2
4536,Pickup,Mon,29.1186368,41.0274895,13,0
4575,Delivery,Mon,29.3405554,40.9065025,1,8
4576,Pickup,Mon,29.314974,40.8172048,3,9
4577,Delivery,Mon,29.4350046,40.8432657,4,6
4578,Pickup,Mon,29.2648358,40.8971861,4,2
4579,Pickup,Mon,29.258851,40.976477,2,3
4580,Delivery,Mon,29.2764717,40.9081312,1,8
4581,Pickup,Mon,29.4018901,40.8888611,1,1
4582,Delivery,Mon,29.4347711,40.8442832,4,6
4583,Pickup,Mon,29.1774804,40.9158207,1,7
4584,Delivery,Mon,29.4352509,40.8436593,4,6
4585,Pickup,Mon,29.1446799,40.9980887,2,0
4586,Pickup,Mon,29.0846621,41.0282149,1,0
4587,Pickup,Mon,29.2751373,40.9910911,22,3
4588,Pickup,Mon,29.2594196,41.031159,1,3
4589,Pickup,Mon,29.4671406,40.7972758,1,6
4590,Pickup,Mon,29.2606806,41.0342842,1,3
4591,Pickup,Mon,29.1382745,40.9305886,1,7
4592,Pickup,Mon,29.3252489,40.9373395,5,8
4593,Pickup,Mon,29.1715145,41.0311977,7,3
4631,Pickup,Mon,29.1191138,40.9488746,1,7
4632,Pickup,Mon,29.2731465,40.8635571,25,9
4633,Pickup,Mon,29.1347584,40.9780122,1,0
4634,Delivery,Mon,29.2321593,40.8864737,1,2
4635,Pickup,Mon,29.1387443,40.9308381,1,7
4636,Pickup,Mon,29.1382801,40.9305553,1,7
4637,Pickup,Mon,29.2968116,40.9084576,55,8
4638,Pickup,Mon,29.4668105,40.7970792,6,6
4639,Pickup,Mon,29.2299289,40.8919316,3,2
4640,Pickup,Mon,29.3755884,40.9014885,10,1
4641,Pickup,Mon,29.1499811,40.9402069,27,7
4642,Pickup,Mon,29.2965443,40.9075484,4,8
4643,Pickup,Mon,29.4069402,40.8823342,6,1
4644,Pickup,Mon,29.1984666,40.8951924,1,2
4645,Pickup,Mon,29.2477462,40.8948766,4,2
4646,Pickup,Mon,29.2204696,40.9219717,1,2
4647,Pickup,Mon,29.3848706,40.9017715,1,1
4648,Pickup,Mon,29.1383282,40.9305873,2,7
4710,Pickup,Mon,29.2711876,40.8788249,2,2
4711,Pickup,Mon,29.1460195,41.0161876,3,0
4712,Pickup,Mon,29.412172,40.8860283,2,1
4713,Delivery,Mon,29.2447583,40.9734846,1,3
4714,Pickup,Mon,29.1383063,40.9305867,1,7
4715,Pickup,Mon,29.1702341,40.9892089,46,3
4716,Pickup,Mon,29.1381792,40.9305635,48,7
4722,Pickup,Mon,29.2270699,40.8947805,2,2
4723,Pickup,Mon,29.1701766,40.9891673,98,3
4766,Pickup,Mon,29.4666526,40.7974235,1,6
4767,Pickup,Mon,29.3288592,40.9074099,7,8
4768,Pickup,Mon,29.2304895,40.8792864,7,2
4769,Pickup,Mon,29.2349015,40.8791976,2,2
4770,Pickup,Mon,29.3481242,40.9202118,2,8
4810,Pickup,Mon,29.1968194,40.901939,1,2
4811,Pickup,Mon,29.1569936,40.9258691,1,7
4929,Pickup,Mon,29.3078276,40.8646571,1,9
5102,Pickup,Mon,29.2397635,40.8866751,1,2
5103,Pickup,Mon,29.1716037,41.0311657,3,3
5104,Pickup,Mon,29.1395365,40.9256573,5,7
5105,Pickup,Mon,29.3740053,40.8762216,3,1
5106,Delivery,Mon,29.2350524,40.885241,2,2
5107,Pickup,Mon,29.1715853,41.0311676,1,3
5108,Pickup,Mon,29.1990723,40.9093181,1,2
5109,Pickup,Mon,29.3843964,40.8918776,3,1
5110,Pickup,Mon,29.4279156,40.7965405,8,6
5111,Pickup,Mon,29.4059557,40.7790059,1,6
5112,Pickup,Mon,29.2452377,40.8901976,1,2
5113,Pickup,Mon,29.4139892,40.783557,1,6
5118,Pickup,Mon,29.2075587,40.8841644,5,2
5130,Pickup,Mon,29.2594007,41.0136486,1,3
5131,Pickup,Mon,29.2075792,40.8845596,12,2
5132,Pickup,Mon,29.4062028,40.7793581,2,6
5139,Pickup,Mon,29.34719,40.9204983,388,8
5140,Delivery,Mon,29.2852475,40.8964989,1,8
5141,Delivery,Mon,29.2843443,40.8802192,1,9
5142,Delivery,Mon,29.2551375,40.8747781,1,2
5143,Delivery,Mon,29.2970939,40.9043843,1,8
5144,Delivery,Mon,29.2972349,40.9067401,1,8
5145,Delivery,Mon,29.2959556,40.9063609,1,8
5146,Delivery,Mon,29.2765812,40.9007811,1,8
5147,Delivery,Mon,29.1068907,41.0251974,1,0
5148,Delivery,Mon,29.1068928,41.0252736,18,0
5149,Delivery,Mon,29.1068728,41.025223,5,0
5150,Delivery,Mon,29.1328076,40.937108,1,7
5151,Delivery,Mon,29.2646319,40.8971026,1,2
5152,Delivery,Mon,29.1449227,40.9286707,1,7
5153,Pickup,Mon,29.4667557,40.7970595,8,6
5154,Delivery,Mon,29.1252739,40.9274359,1,7
5155,Pickup,Mon,29.4668055,40.7970896,12,6
5156,Delivery,Mon,29.1382963,40.9205841,1,7
5157,Delivery,Mon,29.132657,40.94306,1,7
5158,Delivery,Mon,29.151651,40.9349257,1,7
5159,Delivery,Mon,29.158156,40.9333765,1,7
5160,Delivery,Mon,29.133631,40.9440893,1,7
5161,Delivery,Mon,29.1583012,40.9386219,1,7
5162,Delivery,Mon,29.1386948,40.9432932,1,7
5163,Delivery,Mon,29.4955162,40.8197584,1,5
5164,Delivery,Mon,29.1666591,40.9475703,1,7
5165,Delivery,Mon,29.1816755,40.9628105,1,3
5166,Delivery,Mon,29.1344674,40.9694481,1,0
5167,Delivery,Mon,29.1345423,40.9709184,1,0
5168,Delivery,Mon,29.1667957,40.9184129,1,7
5169,Delivery,Mon,29.1526238,40.9220823,1,7
5170,Delivery,Mon,29.1300578,40.9188923,1,7
5171,Delivery,Mon,29.1322579,40.9874875,1,0
5172,Delivery,Mon,29.1365795,40.912237,1,7
5173,Delivery,Mon,29.1791422,40.9766958,1,3
5174,Delivery,Mon,29.1222726,40.9857457,1,0
5175,Delivery,Mon,29.100962,40.9813429,1,0
5176,Delivery,Mon,29.4432462,40.7954983,4,6
5177,Delivery,Mon,29.4437548,40.7953286,3,6
5178,Delivery,Mon,29.2009081,40.9147418,21,2
5179,Delivery,Mon,29.4432559,40.7954528,1,6
5180,Delivery,Mon,29.4433057,40.7954717,1,6
5181,Pickup,Mon,29.0991365,41.026887,10,0
5182,Delivery,Mon,29.2327782,40.8758149,1,2
5183,Pickup,Mon,29.0990931,41.0268514,1,0
5184,Delivery,Mon,29.2397969,40.9786395,9,3
5185,Delivery,Mon,29.2337144,40.8872661,1,2
5208,Pickup,Mon,29.1017095,40.9743181,1,0
5209,Pickup,Mon,29.4136294,40.8403116,1,1
5210,Pickup,Mon,29.3214943,40.9398753,3,8
5211,Pickup,Mon,29.5003213,40.8066993,25,5
5217,Pickup,Mon,29.3215597,40.9398812,6,8
5218,Pickup,Mon,29.3252055,40.9373598,2,8
5219,Delivery,Mon,29.2302936,40.8931884,1,2
